State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_Price,Max_Price,Modal_Price,Commodity_Code
Maharashtra,Aurangabad,Bhusaval_Aur,Ridgeguard(Tori),Other,FAQ,2021-04-13 00:00:00,2138.4,2557.41,2346.63,160
Maharashtra,Jalgaon,Bhusaval,Lime,Other,Local,04-10-2024,4000.0,6000.0,5500.0,180
Maharashtra,Palghar,Mumbai_Pal,Arhar (Tur/Red Gram)(Whole),Other,FAQ,2024-09-13 00:00:00,10490.63,10965.0,10707.4,49
Maharashtra,Jalgaon,Raver,Jowar(Sorghum),Other,FAQ,31-10-2020,1070.0,1550.0,1270.0,5
Maharashtra,Nashik,Malegaon,Bajra(Pearl Millet/Cumbu),Other,FAQ,18-01-2020,1500.0,3012.0,2151.0,28
Maharashtra,Kolhapur,Chopada_Kol,Sunflower,Local,FAQ,2023-04-29 00:00:00,4096.7,4627.29,4435.54,14
Maharashtra,Dhule,Jalgaon(Masawat)_Dhu,Maize,Deshi Red,FAQ,2021-05-14 00:00:00,1567.69,1795.7,1705.74,4
Maharashtra,Nashik,Pimpalgaon Baswant(Saykheda),Onion,Red,FAQ,10-01-2023,650.0,1540.0,1325.0,23
Maharashtra,Nashik,Manmad,Maize,Other,FAQ,03-11-2023,1885.0,2245.0,2170.0,4
Maharashtra,Latur,Bhusaval_Lat,Tomato,Other,FAQ,2022-03-30 00:00:00,1384.03,1912.58,1639.41,78
Maharashtra,Nagpur,Amrawati(Frui & Veg. Market)_Nag,Bitter gourd,Other,FAQ,2022-04-08 00:00:00,2332.1,2782.68,2554.15,81
Maharashtra,Jalgaon,Jalgaon,Chikoos(Sapota),Other,FAQ,09-05-2020,1000.0,2500.0,1700.0,71
Maharashtra,Raigad,Panvel,Cauliflower,Other,FAQ,20-03-2024,1200.0,1300.0,1250.0,34
Maharashtra,Mumbai,Mumbai,Guar,Other,FAQ,17-11-2021,4000.0,6000.0,5000.0,75
Maharashtra,Wardha,Varud(Rajura Bazar)_War,Bengal Gram(Gram)(Whole),Other,FAQ,2021-08-17 00:00:00,4688.25,5270.86,5014.3,6
Maharashtra,Sangli,Raver_San,Maize,Yellow,FAQ,2022-04-28 00:00:00,1503.85,1778.48,1664.37,4
Maharashtra,Mumbai,Mumbai,Bhindi(Ladies Finger),Other,FAQ,20-11-2021,3000.0,4000.0,3500.0,85
Maharashtra,Raigad,Panvel,Brinjal,Other,FAQ,09-11-2022,3200.0,3600.0,3500.0,35
Maharashtra,Palghar,Mumbai- Fruit Market_Pal,Water Melon,Other,FAQ,2020-06-22 00:00:00,1005.85,1530.99,1255.87,73
Maharashtra,Satara,Nasik_Sat,Potato,Other,FAQ,2023-06-05 00:00:00,1168.46,1921.35,1547.72,24
Maharashtra,Nashik,Nasik,Cucumbar(Kheera),Other,FAQ,15-01-2021,1250.0,2250.0,1750.0,159
Maharashtra,Osmanabad,Jalgaon_Osm,Cauliflower,Other,FAQ,2021-05-30 00:00:00,1502.64,2062.3,1779.95,34
Maharashtra,Nashik,Chandvad,Coriander(Leaves),Other,FAQ,29-05-2020,8.0,11.0,10.0,43
Maharashtra,Solapur,Jalgaon_Sol,Mango (Raw-Ripe),Other,FAQ,2024-02-20 00:00:00,3045.63,4018.42,3531.11,172
Maharashtra,Washim,Jalgaon_Was,Mango (Raw-Ripe),Other,FAQ,2023-03-17 00:00:00,3044.43,4016.84,3529.72,172
Maharashtra,Mumbai,Mumbai,Arecanut(Betelnut/Supari),Other,FAQ,06-06-2020,31000.0,37000.0,32000.0,140
Maharashtra,Nashik,Devala,Arhar (Tur/Red Gram)(Whole),Other,FAQ,07-02-2020,3995.0,4275.0,4275.0,49
Maharashtra,Nashik,Nasik,Ginger(Green),Other,FAQ,19-03-2024,8000.0,12000.0,10000.0,103
Maharashtra,Solapur,Amalner_Sol,Wheat,Other,FAQ,2021-12-16 00:00:00,1931.77,2511.32,2229.41,1
Maharashtra,Nagpur,Amarawati_Nag,Bengal Gram(Gram)(Whole),Other,FAQ,2024-10-18 00:00:00,4377.86,4921.9,4682.32,6
Maharashtra,Mumbai,Mumbai,Sugar,Other,FAQ,14-05-2024,3800.0,4400.0,4100.0,48
Maharashtra,Aurangabad,Jalgaon_Aur,Bhindi(Ladies Finger),Other,FAQ,2021-06-10 00:00:00,2932.3,3707.83,3319.03,85
Maharashtra,Nandurbar,Chalisgaon_Nan,Bajra(Pearl Millet/Cumbu),Other,FAQ,2024-10-19 00:00:00,1842.22,2097.24,2012.36,28
Maharashtra,Nashik,Chandvad,Tomato,Local,FAQ,03-01-2020,1250.0,1650.0,1375.0,78
Maharashtra,Mumbai,Mumbai,Gur(Jaggery),Other,FAQ,12-03-2022,4300.0,5000.0,4650.0,74
Maharashtra,Nanded,Pachora_Nan,Jowar(Sorghum),Other,FAQ,2020-01-06 00:00:00,1862.51,2493.36,2222.01,5
Maharashtra,Wardha,Amrawati(Frui & Veg. Market)_War,Potato,Local,Local,2025-02-22 00:00:00,1099.17,1905.01,1519.75,24
Maharashtra,Akola,Amrawati(Frui & Veg. Market)_Ako,Garlic,Other,FAQ,2023-02-04 00:00:00,5660.17,10531.68,8089.98,25
Maharashtra,Jalgaon,Yawal,Banana,Other,FAQ,05-06-2023,735.0,1135.0,1035.0,19
Maharashtra,Mumbai,Mumbai,Ghee,Other,FAQ,02-03-2022,32000.0,48000.0,40000.0,249
Maharashtra,Mumbai,Mumbai,Bitter gourd,Other,FAQ,06-06-2020,2000.0,2600.0,2300.0,81
Maharashtra,Amravati,Shetkari Khushi Bazar,Bajra(Pearl Millet/Cumbu),Other,FAQ,28-11-2024,2200.0,2200.0,2200.0,28
Maharashtra,Mumbai,Mumbai,Guar,Other,FAQ,20-07-2020,3200.0,3800.0,3500.0,75
Maharashtra,Raigad,Karjat(Raigad),Onion,1st Sort,FAQ,17-08-2022,200.0,1300.0,750.0,23
Maharashtra,Nashik,Pimpalgaon Baswant(Saykheda),Onion,Red,FAQ,20-01-2024,400.0,1435.0,1200.0,23
Maharashtra,Satara,Yeola_Sat,Onion,Red,FAQ,2024-01-09 00:00:00,39738.28,41241.87,40833.51,23
Maharashtra,Jalgaon,Yawal,Maize,Yellow,FAQ,04-04-2024,1650.0,2060.0,1950.0,4
Maharashtra,Jalgaon,Chopada,Green Gram (Moong)(Whole),Green (Whole),FAQ,29-09-2022,5851.0,6100.0,5935.0,9
Maharashtra,Buldhana,Jalgaon_Bul,Potato,Other,FAQ,2022-02-22 00:00:00,1312.57,1737.23,1516.34,24
Maharashtra,Ahmednagar,Satana_Ahm,Bengal Gram(Gram)(Whole),Other,FAQ,2020-08-16 00:00:00,3897.53,4957.33,4488.21,6
Maharashtra,Mumbai,Vashi New Mumbai,Potato,Other,FAQ,27-11-2024,1900.0,3000.0,2450.0,24
Maharashtra,Raigad,Panvel,Guar,Other,FAQ,22-01-2024,6000.0,6500.0,6250.0,75
Maharashtra,Raigad,Karjat(Raigad),Bajra(Pearl Millet/Cumbu),Other,FAQ,15-07-2021,1200.0,1750.0,1500.0,28
Maharashtra,Nagpur,Amarawati_Nag,Wheat,147 Average,FAQ,2020-05-10 00:00:00,2185.16,2450.22,2310.02,1
Maharashtra,Mumbai,Mumbai,Coriander(Leaves),Other,FAQ,20-08-2022,1400.0,3500.0,2450.0,43
Maharashtra,Kolhapur,Dharangaon_Kol,Bajra(Pearl Millet/Cumbu),Other,FAQ,2022-08-07 00:00:00,1749.13,2089.03,1952.74,28
Maharashtra,Nashik,Manmad,Bajra(Pearl Millet/Cumbu),Other,FAQ,16-12-2022,1875.0,2300.0,2250.0,28
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,31-07-2021,1000.0,2002.0,1680.0,23
Maharashtra,Amravati,Amrawati(Frui & Veg. Market),Papaya,Other,FAQ,07-11-2022,1400.0,1800.0,1600.0,72
Maharashtra,Nashik,Lasalgaon(Vinchur),Soyabean,Other,FAQ,16-06-2020,2500.0,3695.0,3501.0,13
Maharashtra,Kolhapur,Jalgaon_Kol,Onion,White,FAQ,2021-04-13 00:00:00,1042.97,2080.19,1551.52,23
Maharashtra,Palghar,Mumbai_Pal,Tomato,Other,FAQ,2023-02-19 00:00:00,2092.09,2567.94,2316.46,78
Maharashtra,Ratnagiri,Mumbai_Rat,Mustard,Other,FAQ,2024-07-11 00:00:00,5879.25,8081.34,6782.13,12
Maharashtra,Nandurbar,Chopada_Nan,Jowar(Sorghum),Other,FAQ,2024-03-06 00:00:00,2198.34,2537.45,2387.43,5
Maharashtra,Ahmednagar,Manmad_Ahm,Onion,Red,FAQ,2022-12-09 00:00:00,41278.81,42840.69,42416.5,23
Maharashtra,Thane,Karjat(Raigad)_Tha,Bengal Gram(Gram)(Whole),Other,FAQ,2023-04-05 00:00:00,3938.6,4191.08,4066.92,6
Maharashtra,Ahmednagar,Sinner_Ahm,Wheat,Other,FAQ,2021-02-06 00:00:00,1716.8,2028.99,1872.73,1
Maharashtra,Hingoli,Pachora_Hin,Jowar(Sorghum),Other,FAQ,2024-07-19 00:00:00,2238.9,2997.22,2671.04,5
Maharashtra,Osmanabad,Chopada_Osm,Bajra(Pearl Millet/Cumbu),Other,FAQ,2023-12-10 00:00:00,2176.48,2599.42,2429.83,28
Maharashtra,Pune,Sinner_Pun,Rice,1009 Kar,FAQ,2022-06-28 00:00:00,1551.49,1603.09,1573.54,3
Maharashtra,Mumbai,Mumbai,Arhar Dal(Tur Dal),Other,FAQ,21-07-2021,8500.0,10000.0,9500.0,260
Maharashtra,Thane,Karjat(Raigad)_Tha,Rice,Other,FAQ,2025-01-05 00:00:00,1935.76,2892.01,2413.07,3
Maharashtra,Jalgaon,Jalgaon,Onion,Red,FAQ,08-04-2022,300.0,700.0,500.0,23
Maharashtra,Pune,Kalvan_Pun,Onion,Other,FAQ,2022-11-28 00:00:00,33096.06,34348.33,34008.23,23
Maharashtra,Raigad,Panvel,Brinjal,Other,FAQ,30-01-2024,3000.0,3200.0,3100.0,35
Maharashtra,Nanded,Jalgaon_Nan,Drumstick,Other,FAQ,2021-03-27 00:00:00,2867.08,3572.81,3195.35,168
Maharashtra,Jalgaon,Amalner,Wheat,Other,FAQ,28-09-2022,2100.0,2551.0,2551.0,1
Maharashtra,Amravati,Amarawati,Bajra(Pearl Millet/Cumbu),Other,FAQ,30-09-2022,1800.0,2100.0,1950.0,28
Maharashtra,Jalgaon,Bhusaval,Ridgeguard(Tori),Other,FAQ,30-03-2022,2500.0,2500.0,2500.0,160
Maharashtra,Nashik,Nashik(Devlali),Raddish,Other,FAQ,01-11-2020,1500.0,3000.0,2200.0,161
Maharashtra,Nashik,Nasik,Ridgeguard(Tori),Other,FAQ,28-11-2021,2505.0,3835.0,3125.0,160
Maharashtra,Raigad,Panvel,Beans,Other,FAQ,25-12-2021,4800.0,5200.0,5000.0,94
Maharashtra,Nashik,Kalvan,Soyabean,Other,FAQ,25-01-2020,3500.0,4100.0,4000.0,13
Maharashtra,Jalgaon,Bhusaval,Raddish,Other,FAQ,18-08-2022,1500.0,1500.0,1500.0,161
Maharashtra,Nashik,Pimpalgaon,Onion,Other,FAQ,09-05-2020,250.0,863.0,671.0,23
Maharashtra,Nanded,Chalisgaon_Nan,Wheat,Maharashtra 2189,FAQ,2022-03-09 00:00:00,1953.5,2539.57,2254.49,1
Maharashtra,Jalgaon,Pachora,Soyabean,Other,FAQ,11-07-2024,4111.0,4200.0,4151.0,13
Maharashtra,Jalgaon,Bhusaval,Bhindi(Ladies Finger),Other,FAQ,18-07-2023,3500.0,4000.0,3800.0,85
Maharashtra,Nashik,Lasalgaon,Green Gram (Moong)(Whole),Other,Non-FAQ,03-02-2025,4500.0,7851.0,6651.0,9
Maharashtra,Chandrapur,Chandur Railway_Cha,Arhar (Tur/Red Gram)(Whole),Other,FAQ,2022-06-19 00:00:00,7980.03,8950.36,8575.21,49
Maharashtra,Mumbai,Mumbai,Bitter gourd,Other,FAQ,18-01-2022,3200.0,5200.0,4200.0,81
Maharashtra,Nashik,Nasik,Ginger(Green),Other,FAQ,12-10-2021,3000.0,4500.0,3750.0,103
Maharashtra,Thane,Karjat(Raigad)_Tha,Jowar(Sorghum),Other,FAQ,2023-07-08 00:00:00,1863.71,2859.52,2338.27,5
Maharashtra,Sindhudurg,Panvel_Sin,Bitter gourd,Other,FAQ,2020-02-21 00:00:00,3266.43,3649.52,3437.56,81
Maharashtra,Sangli,Jalgaon_San,Tamarind Fruit,Other,FAQ,2021-06-14 00:00:00,2824.09,3965.47,3461.45,261
Maharashtra,Mumbai,Mumbai,Peas Wet,Other,FAQ,13-10-2022,14000.0,18000.0,16000.0,174
Maharashtra,Amravati,Amarawati,Wheat,Other,FAQ,28-02-2025,2800.0,3100.0,2950.0,1
Maharashtra,Satara,Ghoti_Sat,Tomato,Other,FAQ,2023-05-05 00:00:00,522.0,2111.81,1475.06,78
Maharashtra,Bhandara,Amrawati(Frui & Veg. Market)_Bha,Lime,Other,FAQ,2023-09-27 00:00:00,2352.74,3323.43,2837.96,180
Maharashtra,Nagpur,Amrawati(Frui & Veg. Market)_Nag,Ginger(Dry),Other,FAQ,2020-02-08 00:00:00,3760.56,4732.05,4249.06,27
Maharashtra,Thane,Alibagh_Tha,Rice,Other,FAQ,2022-09-19 00:00:00,2236.61,3341.49,2788.11,3
Maharashtra,Mumbai,Mumbai,Banana - Green,Other,FAQ,06-11-2023,2000.0,2600.0,2300.0,90
Maharashtra,Mumbai,Mumbai,Peas Wet,Other,Local,30-01-2025,2200.0,2800.0,2500.0,174
Maharashtra,Nashik,Manmad,Jowar(Sorghum),Other,FAQ,17-05-2024,1851.0,2141.0,1900.0,5
Maharashtra,Gondia,Amrawati(Frui & Veg. Market)_Gon,Guar,Other,FAQ,2024-09-15 00:00:00,3288.71,3876.92,3582.84,75
Maharashtra,Nashik,Sinner,Maize,Other,FAQ,03-08-2022,2300.0,2300.0,2300.0,4
Maharashtra,Nandurbar,Chalisgaon_Nan,Jowar(Sorghum),Jowar ( White),FAQ,2020-06-30 00:00:00,2302.63,2657.83,2500.69,5
Maharashtra,Satara,Nasik_Sat,Garlic,Other,FAQ,2023-04-02 00:00:00,5638.44,13467.84,10100.29,25
Maharashtra,Buldhana,Bhusaval_Bul,Carrot,Other,FAQ,2021-02-05 00:00:00,1453.26,1735.87,1599.09,153
Maharashtra,Akola,Amrawati(Frui & Veg. Market)_Ako,Mango,Other,FAQ,2023-06-15 00:00:00,2885.22,3946.0,3419.03,20
Maharashtra,Jalgaon,Amalner,Bengal Gram(Gram)(Whole),Average (Whole),FAQ,21-01-2025,5800.0,6106.0,6106.0,6
Maharashtra,Kolhapur,Jalgaon_Kol,Methi Seeds,Methiseeds,FAQ,2023-06-11 00:00:00,4117.18,5904.82,5071.61,47
Maharashtra,Nagpur,Amrawati(Frui & Veg. Market)_Nag,Cauliflower,Other,FAQ,2021-06-18 00:00:00,1506.31,1890.6,1698.93,34
Maharashtra,Thane,Karjat(Raigad)_Tha,Bengal Gram(Gram)(Whole),Other,FAQ,2021-03-24 00:00:00,4812.47,5120.98,4969.27,6
Maharashtra,Nashik,Nasik,Carrot,Other,FAQ,18-02-2023,1000.0,1700.0,1350.0,153
Maharashtra,Palghar,Mumbai_Pal,Cummin Seed(Jeera),Other,FAQ,2020-01-15 00:00:00,20256.77,31047.5,25684.77,42
Maharashtra,Jalgaon,Amalner,Wheat,Other,FAQ,08-07-2020,1700.0,1730.0,1730.0,1
Maharashtra,Nashik,Nashik(Devlali),Onion Green,Other,FAQ,15-12-2022,1100.0,1300.0,1200.0,358
Maharashtra,Kolhapur,Jalgaon_Kol,Guar,Other,FAQ,2021-04-16 00:00:00,3819.48,4491.06,4154.54,75
Maharashtra,Jalgaon,Bhusaval,Cauliflower,Other,FAQ,16-06-2021,1000.0,1000.0,1000.0,34
Maharashtra,Kolhapur,Jalgaon_Kol,Onion,Red,FAQ,2024-07-05 00:00:00,1106.63,2207.16,1646.22,23
Maharashtra,Amravati,Amrawati(Frui & Veg. Market),Beetroot,Other,FAQ,14-12-2022,1200.0,1600.0,1400.0,157
Maharashtra,Amravati,Amrawati(Frui & Veg. Market),Potato,Local,FAQ,27-11-2023,700.0,1500.0,1100.0,24
Maharashtra,Washim,Bhusaval_Was,Cabbage,Other,FAQ,2023-08-10 00:00:00,956.17,1288.29,1122.49,154
Maharashtra,Nandurbar,Parola_Nan,Wheat,Kalyan,FAQ,2022-09-02 00:00:00,2164.05,2453.06,2329.92,1
Maharashtra,Nashik,Lasalgaon(Niphad),Maize,Other,FAQ,23-04-2022,2193.0,2371.0,2300.0,4
Maharashtra,Pune,Manmad_Pun,Onion,Other,FAQ,2022-12-16 00:00:00,39240.7,40725.46,40322.21,23
Maharashtra,Akola,Amarawati_Ako,Groundnut,Other,FAQ,2021-12-11 00:00:00,5386.99,5986.11,5688.06,10
Maharashtra,Mumbai,Mumbai,Onion Green,Other,FAQ,01-04-2021,900.0,2900.0,1450.0,358
Maharashtra,Ahmednagar,Nasik_Ahm,Ridgeguard(Tori),Other,FAQ,2020-06-23 00:00:00,3098.36,5118.56,4146.54,160
Maharashtra,Aurangabad,Yawal_Aur,Cotton,Other,Non-FAQ,2025-02-12 00:00:00,6603.97,7309.6,7029.9,15
Maharashtra,Sindhudurg,Panvel_Sin,Bitter gourd,Other,FAQ,2024-01-07 00:00:00,2984.85,3334.91,3141.22,81
Maharashtra,Parbhani,Mumbai_Par,Green Gram Dal (Moong Dal),Other,FAQ,2024-01-29 00:00:00,8254.95,10553.4,9693.48,265
Maharashtra,Mumbai,Mumbai,Sabu Dan,Other,FAQ,29-05-2020,5000.0,5400.0,5200.0,291
Maharashtra,Akola,Amrawati(Frui & Veg. Market)_Ako,Apple,Simla,FAQ,2022-08-16 00:00:00,5633.75,8633.27,7134.24,17
Maharashtra,Jalgaon,Jalgaon,Bengal Gram(Gram)(Whole),Average (Whole),FAQ,12-03-2020,3450.0,3900.0,3570.0,6
Maharashtra,Amravati,Achalpur,Arhar (Tur/Red Gram)(Whole),Other,FAQ,22-10-2021,6000.0,6100.0,6050.0,49
Maharashtra,Mumbai,Mumbai,Maize,Other,FAQ,10-07-2021,2000.0,2200.0,2100.0,4
Maharashtra,Bhandara,Amrawati(Frui & Veg. Market)_Bha,Onion,Local,FAQ,2022-04-15 00:00:00,1183.53,2723.37,1980.32,23
Maharashtra,Washim,Parola_Was,Maize,Yellow,FAQ,2021-05-07 00:00:00,1415.81,1674.37,1566.93,4
Maharashtra,Aurangabad,Bhusaval_Aur,Water Melon,Other,FAQ,2022-04-16 00:00:00,1018.51,1232.68,1124.81,73
Maharashtra,Dhule,Chopada_Dhu,Soyabean,Yellow,FAQ,2020-09-25 00:00:00,3889.81,4268.16,4143.1,13
Maharashtra,Latur,Morshi_Lat,Turmeric,Other,FAQ,2021-12-04 00:00:00,6017.43,9091.86,7569.15,39
Maharashtra,Nashik,Kalvan,Maize,Other,FAQ,14-03-2020,1100.0,1511.0,1461.0,4
Maharashtra,Nashik,Nasik,Cauliflower,Other,FAQ,29-03-2020,500.0,785.0,640.0,34
Maharashtra,Mumbai,Mumbai,Sweet Pumpkin,Other,FAQ,04-03-2023,800.0,1200.0,1000.0,173
Maharashtra,Yavatmal,Jalgaon_Yav,Beetroot,Other,Local,2025-02-23 00:00:00,1433.23,1701.51,1568.23,157
Maharashtra,Sangli,Bhusaval_San,Ridgeguard(Tori),Other,FAQ,2023-10-05 00:00:00,2108.08,2521.15,2313.36,160
Maharashtra,Mumbai,Mumbai,Chilly Capsicum,Other,FAQ,21-01-2025,3000.0,3600.0,3300.0,88
Maharashtra,Mumbai,Mumbai,Bhindi(Ladies Finger),Other,FAQ,27-07-2022,5500.0,7500.0,6500.0,85
Maharashtra,Osmanabad,Jalgaon_Osm,Soyabean,Other,FAQ,2024-12-14 00:00:00,3608.89,4020.93,3875.55,13
Maharashtra,Nandurbar,Jalgaon_Nan,Cucumbar(Kheera),Other,FAQ,2022-10-03 00:00:00,921.9,1302.17,1105.52,159
Maharashtra,Nandurbar,Amalner_Nan,Maize,Deshi Red,FAQ,2024-03-16 00:00:00,1770.56,2028.08,1926.48,4
Maharashtra,Mumbai,Mumbai,Green Chilli,Other,FAQ,20-05-2020,2500.0,3000.0,2800.0,87
Maharashtra,Mumbai,Mumbai,Lime,Other,FAQ,17-12-2022,1500.0,2500.0,2000.0,180
Maharashtra,Jalgaon,Jalgaon,Cauliflower,Other,FAQ,08-12-2023,500.0,1000.0,700.0,34
Maharashtra,Hingoli,Dharangaon_Hin,Bengal Gram(Gram)(Whole),Other,FAQ,2022-03-07 00:00:00,4462.64,5009.08,4778.94,6
Maharashtra,Nashik,Nandgaon,Bajra(Pearl Millet/Cumbu),Other,FAQ,08-01-2020,1775.0,3000.0,1881.0,28
Maharashtra,Nashik,Nasik,Chilly Capsicum,Other,FAQ,05-06-2020,2000.0,4375.0,3435.0,88
Maharashtra,Jalgaon,Jalgaon,Sweet Pumpkin,Other,FAQ,31-07-2020,500.0,700.0,600.0,173
Maharashtra,Nanded,Amalner_Nan,Green Gram (Moong)(Whole),Other,FAQ,2023-09-22 00:00:00,6397.87,7874.21,7339.88,9
Maharashtra,Akola,Chandur Railway_Ako,Arhar (Tur/Red Gram)(Whole),Other,FAQ,2023-07-06 00:00:00,6952.2,7797.56,7470.73,49
Maharashtra,Nashik,Sinner,Soyabean,Other,FAQ,14-02-2023,4800.0,5380.0,5260.0,13
Maharashtra,Bhandara,Amrawati(Frui & Veg. Market)_Bha,Cabbage,Other,FAQ,2022-03-15 00:00:00,1015.01,1304.49,1159.96,154
Maharashtra,Satara,Nasik_Sat,Raddish,Other,FAQ,2022-05-26 00:00:00,1133.01,1996.78,1619.3,161
Maharashtra,Beed,Chopada_Bee,Soyabean,Yellow,FAQ,2021-12-22 00:00:00,3659.14,4076.91,3929.51,13
Maharashtra,Bhandara,Amrawati(Frui & Veg. Market)_Bha,Pumpkin,Other,FAQ,2021-12-24 00:00:00,1081.38,1393.28,1237.21,84
Maharashtra,Solapur,Jalgaon_Sol,Coriander(Leaves),Other,FAQ,2023-10-14 00:00:00,2057.33,3160.24,2591.82,43
Maharashtra,Gondia,Amrawati(Frui & Veg. Market)_Gon,Brinjal,Other,FAQ,2021-05-01 00:00:00,1161.8,1486.32,1324.32,35
Maharashtra,Bhandara,Amarawati_Bha,Groundnut,Other,FAQ,2023-11-04 00:00:00,5924.0,6582.85,6255.08,10
Maharashtra,Sangli,Amalner_San,Bajra(Pearl Millet/Cumbu),Other,FAQ,2020-10-16 00:00:00,1571.87,1877.32,1754.84,28
Maharashtra,Nagpur,Anajngaon_Nag,Wheat,Other,FAQ,2020-02-17 00:00:00,1914.96,2147.24,2024.38,1
Maharashtra,Buldhana,Bhusaval_Bul,Coriander(Leaves),Other,FAQ,2022-04-21 00:00:00,2135.04,3250.63,2663.59,43
Maharashtra,Nashik,Malegaon,Green Gram (Moong)(Whole),Green (Whole),FAQ,04-07-2022,2850.0,2850.0,2850.0,9
Maharashtra,Mumbai,Mumbai,Pointed gourd (Parval),Other,FAQ,15-06-2023,3000.0,3500.0,3300.0,303
Maharashtra,Jalgaon,Jalgaon,Banana,Khandesh,FAQ,13-02-2021,200.0,300.0,250.0,19
Maharashtra,Parbhani,Bhusaval_Par,Banana - Green,Other,FAQ,2024-08-21 00:00:00,2444.47,2971.31,2833.83,90
Maharashtra,Wardha,Amrawati(Frui & Veg. Market)_War,Tomato,Local,FAQ,2023-10-22 00:00:00,1738.35,2173.66,1954.77,78
Maharashtra,Raigad,Alibagh,Rice,Other,FAQ,28-05-2022,2000.0,2500.0,2200.0,3
Maharashtra,Satara,Nasik_Sat,Bitter gourd,Other,FAQ,2022-02-02 00:00:00,2153.23,3432.19,2815.68,81
Maharashtra,Washim,Bhusaval_Was,Karbuja(Musk Melon),Other,FAQ,2021-05-23 00:00:00,1784.58,2102.15,1940.61,187
Maharashtra,Jalgaon,Bhusaval,Onion Green,Other,FAQ,10-03-2024,2500.0,2500.0,2500.0,358
Maharashtra,Thane,Panvel_Tha,Bitter gourd,Other,FAQ,2022-08-30 00:00:00,3247.66,3628.54,3417.79,81
Maharashtra,Latur,Jalgaon_Lat,Mango (Raw-Ripe),Other,FAQ,2023-02-22 00:00:00,2504.39,3304.31,2903.6,172
Maharashtra,Mumbai,Mumbai,Methi(Leaves),Other,FAQ,15-07-2024,1600.0,2000.0,1800.0,46
Maharashtra,Chandrapur,Chandur Railway_Cha,Soyabean,Yellow,FAQ,2021-12-28 00:00:00,4754.49,5456.83,5188.57,13
Maharashtra,Nashik,Sinner,Onion,Other,FAQ,08-03-2023,200.0,870.0,700.0,23
Maharashtra,Nashik,Nasik,Guar,Other,FAQ,08-08-2022,3500.0,6500.0,5000.0,75
Maharashtra,Thane,Panvel_Tha,Bottle gourd,Other,FAQ,2024-09-18 00:00:00,1987.84,2316.59,2139.12,82
Maharashtra,Mumbai,Mumbai,Little gourd (Kundru),Other,FAQ,11-08-2022,2500.0,5000.0,3750.0,302
Maharashtra,Nashik,Nasik,Bitter gourd,Other,FAQ,15-09-2023,835.0,1250.0,1000.0,81
Maharashtra,Solapur,Chalisgaon_Sol,Bengal Gram(Gram)(Whole),Other,FAQ,2022-11-19 00:00:00,4994.63,5606.22,5348.64,6
Maharashtra,Mumbai,Mumbai- Fruit Market,Cherry,Other,FAQ,24-06-2023,18000.0,24000.0,21000.0,328
Maharashtra,Nashik,Nasik,Cucumbar(Kheera),Other,FAQ,28-06-2024,750.0,3000.0,2250.0,159
Maharashtra,Jalgaon,Chalisgaon,Jowar(Sorghum),Jowar ( White),FAQ,14-06-2023,1800.0,2627.0,2470.0,5
Maharashtra,Mumbai,Mumbai,Ground Nut Seed,Other,FAQ,17-04-2021,8200.0,10500.0,9800.0,268
Maharashtra,Pune,Chandvad_Pun,Bhindi(Ladies Finger),Other,FAQ,2020-01-28 00:00:00,2131.79,3658.39,2979.39,85
Maharashtra,Sindhudurg,Karjat(Raigad)_Sin,Green Gram (Moong)(Whole),Other,FAQ,2021-09-18 00:00:00,4146.75,4572.31,4361.19,9
Maharashtra,Amravati,Amrawati(Frui & Veg. Market),Pumpkin,Other,Local,25-02-2025,1000.0,1200.0,1100.0,84
Maharashtra,Hingoli,Amalner_Hin,Wheat,Other,FAQ,2021-09-15 00:00:00,1998.51,2598.08,2306.43,1
Maharashtra,Jalgaon,Jalgaon,Bitter gourd,Other,FAQ,04-11-2024,2000.0,4000.0,3000.0,81
Maharashtra,Nagpur,Amrawati(Frui & Veg. Market)_Nag,Green Chilli,Other,FAQ,2023-06-28 00:00:00,2659.62,3212.07,2951.64,87
Maharashtra,Chandrapur,Anajngaon_Cha,Bengal Gram(Gram)(Whole),Other,FAQ,2022-03-02 00:00:00,4111.24,4622.15,4397.16,6
Maharashtra,Nashik,Yeola,Wheat,Maharashtra 2189,FAQ,23-05-2020,1851.0,2051.0,1901.0,1
Maharashtra,Jalgaon,Jalgaon,Guava,Other,FAQ,23-12-2021,500.0,1200.0,900.0,185
Maharashtra,Nanded,Pachora_Nan,Soyabean,Other,FAQ,2023-01-10 00:00:00,4460.91,4970.22,4790.52,13
Maharashtra,Akola,Amrawati(Frui & Veg. Market)_Ako,Papaya,Other,FAQ,2022-11-15 00:00:00,1216.15,1686.1,1451.76,72
Maharashtra,Nashik,Lasalgaon,Onion,Red,FAQ,18-02-2022,1000.0,2999.0,2480.0,23
Maharashtra,Thane,Panvel_Tha,Snakeguard,Other,FAQ,2022-12-11 00:00:00,3090.89,3580.83,3331.67,156
Maharashtra,Jalgaon,Amalner,Bengal Gram(Gram)(Whole),Average (Whole),FAQ,06-05-2022,4351.0,4407.0,4407.0,6
