temperature,humidity,rainfall,nitrogen,phosphorus,potassium,ph,label
33.6,80.9,75.5,129.4,90.5,178.2,7.2,Lentil (Masur)(Whole)
39.4,32.4,191.7,102.9,36.7,46.1,4.7,Water Melon
18.8,59.4,77.6,66.0,35.4,71.6,5.2,French Beans (Frasbean)
20.3,83.6,122.9,78.8,14.5,189.0,5.1,Gur(Jaggery)
20.0,35.1,286.1,72.4,10.8,167.4,8.0,Guava
30.2,78.4,217.2,106.3,125.6,1.6,8.0,Rice
39.6,57.2,222.1,19.7,70.4,5.6,6.5,Ginger(Dry)
39.5,31.8,299.6,87.3,81.0,12.2,5.6,Chow Chow
29.0,80.0,92.8,130.3,76.9,189.2,5.3,Almond(Badam)
12.8,49.2,146.8,87.2,22.9,176.4,6.3,Banana
33.1,33.9,96.9,129.5,18.0,129.4,7.6,Ghee
22.8,47.2,169.2,122.2,6.2,200.5,8.5,Banana
24.1,54.9,118.4,7.9,125.4,166.6,8.5,Masur Dal
12.4,51.6,264.6,32.6,16.7,66.9,5.4,Other Pulses
31.3,89.6,234.2,2.3,72.0,126.0,7.3,Mustard
38.8,45.6,220.7,131.7,96.2,178.6,7.8,Snakeguard
10.4,30.1,204.0,26.5,27.8,133.9,4.7,Safflower
22.9,43.5,176.7,61.9,50.1,90.8,6.0,Tomato
20.4,62.5,123.5,38.7,126.1,29.7,6.5,Peas Wet
30.2,41.8,273.9,14.8,102.4,102.4,8.0,Apple
18.7,42.5,241.1,131.0,7.7,27.3,7.1,Litchi
10.4,33.0,199.8,47.8,138.2,185.2,7.4,Snakeguard
25.6,49.5,205.7,13.0,90.1,56.4,4.6,Castor Seed
37.5,81.9,298.7,25.6,44.2,130.4,7.4,Pear(Marasebu)
35.5,76.7,231.1,98.1,81.3,12.5,7.1,Tomato
39.3,86.3,118.0,71.4,25.4,165.3,8.1,Karbuja(Musk Melon)
39.6,33.4,85.5,7.4,90.7,11.2,7.8,Soanf
35.5,50.7,57.7,7.3,20.6,43.7,7.2,Jute
38.5,33.5,295.9,120.1,95.7,150.7,4.8,Onion
14.3,88.5,201.0,102.9,16.0,176.7,7.9,Little gourd (Kundru)
19.2,73.7,187.8,66.8,96.8,164.5,8.4,Cabbage
17.8,35.2,118.4,12.9,73.7,89.9,5.2,Seetapal
37.8,77.6,280.6,93.3,34.2,183.4,5.2,Tender Coconut
25.4,45.2,296.9,40.8,111.8,87.6,5.3,Green Peas
11.0,87.6,224.0,26.1,22.9,116.8,7.0,Banana
17.4,64.7,91.4,4.7,45.2,160.0,5.6,Green Chilli
26.8,84.6,191.9,71.4,108.8,30.3,8.1,Almond(Badam)
37.4,83.3,93.3,46.1,116.6,165.6,7.3,Arecanut(Betelnut/Supari)
10.7,33.2,183.2,26.7,91.7,113.2,6.8,Papaya
39.2,86.7,143.4,137.6,5.2,135.5,5.6,Amla(Nelli Kai)
16.7,65.3,254.9,120.0,116.0,182.1,5.8,Lentil (Masur)(Whole)
28.9,60.3,184.2,3.4,36.8,63.7,8.4,Ox
15.8,33.0,268.4,10.6,35.8,142.5,6.1,Amla(Nelli Kai)
22.5,67.9,146.5,47.6,92.0,121.2,5.7,Karbuja(Musk Melon)
36.0,31.3,183.0,108.7,34.5,145.0,7.4,Plum
17.7,43.2,84.5,120.3,72.5,138.4,5.5,Long Melon(Kakri)
21.2,34.8,146.8,84.0,74.5,142.4,4.7,Seetapal
24.0,54.4,205.1,56.9,21.4,21.8,8.2,Jute
15.2,47.8,216.0,135.1,7.3,182.5,6.8,Ghee
23.7,53.8,157.8,79.7,0.3,53.4,6.6,Pomegranate
31.0,41.7,254.9,105.0,143.8,27.3,7.4,Grapes
31.0,89.2,160.4,72.5,75.7,110.6,6.6,Ragi (Finger Millet)
37.5,35.3,265.4,111.0,45.8,72.8,4.7,Chow Chow
11.0,69.4,202.6,99.2,95.8,23.4,5.7,Black pepper
35.4,50.3,273.1,86.4,76.5,66.8,5.5,French Beans (Frasbean)
18.3,30.1,80.0,105.1,32.3,203.8,5.2,Masur Dal
26.5,89.7,135.6,48.2,19.5,138.2,7.1,Cauliflower
25.1,62.6,178.5,82.3,4.3,81.1,6.9,Pumpkin
11.8,55.1,217.2,83.1,40.4,141.1,7.0,Chili Red
27.1,70.2,236.5,18.6,29.1,141.2,7.9,Leafy Vegetable
28.8,34.9,268.4,128.9,8.9,56.8,7.7,Peach
15.7,43.4,250.7,125.1,71.5,73.2,7.7,Ragi (Finger Millet)
35.2,86.7,118.2,23.8,70.2,143.9,5.4,Chili Red
12.3,85.8,226.8,46.2,56.7,151.9,6.9,Ginger(Dry)
30.5,68.2,270.3,82.0,112.9,51.0,7.2,Green Gram (Moong)(Whole)
28.8,46.8,176.8,108.3,102.3,24.4,6.9,Ox
12.9,85.1,217.2,34.6,88.5,83.0,7.0,Seetapal
15.2,60.2,149.7,20.5,53.3,14.0,4.6,Little gourd (Kundru)
28.2,77.7,76.7,119.1,108.2,83.7,8.2,Ginger(Dry)
10.5,66.5,172.9,27.4,144.4,183.9,5.7,Leafy Vegetable
40.0,61.1,291.1,2.3,104.5,128.6,7.2,Gur(Jaggery)
18.8,33.2,175.9,25.5,23.4,78.8,5.9,Amla(Nelli Kai)
28.3,35.5,168.5,27.1,30.2,135.6,8.1,Pumpkin
19.7,34.9,140.1,69.7,62.5,57.5,5.7,Paddy(Dhan)(Common)
16.0,37.9,219.0,78.4,114.5,151.5,7.0,Seetapal
29.8,71.7,226.0,95.6,57.0,80.9,5.5,Orange
16.1,58.2,295.0,27.3,92.3,118.0,6.8,Ground Nut Seed
39.0,41.4,286.7,96.9,59.3,151.6,8.1,Pineapple
36.6,30.6,270.6,80.0,48.1,148.2,6.5,Coconut
11.3,53.6,154.1,63.1,119.9,20.1,7.3,French Beans (Frasbean)
10.0,57.0,259.2,80.1,144.9,58.8,5.6,Garlic
30.3,51.4,178.2,94.6,139.2,52.0,8.0,Tender Coconut
13.7,60.4,81.1,68.9,39.1,100.7,8.3,Cummin Seed(Jeera)
23.8,89.7,287.3,83.8,20.0,53.0,6.0,Chilly Capsicum
11.2,61.2,91.5,135.8,37.1,86.1,5.3,Black pepper
26.3,57.6,92.5,59.2,36.6,201.6,5.7,Cotton
30.8,77.1,262.6,18.7,66.0,194.2,7.6,Chili Red
32.3,85.9,89.6,65.2,45.7,73.1,6.1,Pineapple
34.2,88.6,69.1,131.3,52.1,193.0,7.1,Green Chilli
24.4,82.8,136.9,110.0,32.4,158.3,6.3,Jamun(Narale Hannu)
22.6,80.1,242.8,113.9,75.2,186.9,5.8,Coriander(Leaves)
22.0,50.3,81.7,54.8,23.6,150.5,5.3,Cardamoms
23.7,67.6,290.4,63.2,81.3,119.8,5.5,Bengal Gram(Gram)(Whole)
15.9,66.4,235.3,18.3,115.7,42.8,6.5,Mataki
19.2,55.9,268.3,137.2,35.7,194.4,7.3,Papaya
24.4,80.2,81.7,10.0,12.6,135.3,5.5,Wheat
19.3,53.6,139.1,116.6,6.4,63.2,7.2,Leafy Vegetable
14.9,48.2,205.3,42.3,130.5,128.8,6.3,Peach
24.6,78.4,107.3,42.7,11.7,82.6,5.2,Wheat
31.4,53.8,60.0,31.9,130.8,107.2,7.8,Lentil (Masur)(Whole)
12.0,48.2,213.1,44.2,65.4,4.1,7.3,Cowpea (Lobia/Karamani)
29.5,75.4,237.4,71.4,117.6,89.6,5.0,Methi(Leaves)
20.5,67.2,150.6,3.6,69.1,90.6,7.5,Green Peas
21.3,50.8,126.4,94.3,81.6,174.6,5.5,Gur(Jaggery)
29.7,89.7,243.8,75.7,111.7,97.4,5.7,Lentil (Masur)(Whole)
29.7,56.1,232.5,6.7,82.1,32.5,5.0,Raddish
25.5,71.1,278.7,75.8,73.0,59.6,5.7,Chikoos(Sapota)
23.3,79.9,217.4,9.8,92.8,55.6,6.9,Gur(Jaggery)
15.5,75.4,168.5,31.6,89.4,8.3,5.8,Pear(Marasebu)
20.0,50.5,234.8,31.3,93.1,117.0,6.8,Jute
39.7,74.7,234.9,34.7,120.9,83.0,8.3,Mint(Pudina)
15.5,45.2,151.7,53.6,115.2,93.5,5.2,Karbuja(Musk Melon)
22.0,69.3,85.8,119.1,142.2,200.1,7.6,Wheat
12.3,40.2,81.7,17.3,75.2,50.4,5.9,Onion Green
21.0,53.6,79.5,31.6,37.9,13.9,5.8,Masur Dal
18.6,47.9,272.8,1.9,46.8,113.6,5.1,Elephant Yam (Suran)
21.8,81.3,243.3,43.4,33.6,93.9,7.6,Ox
12.0,32.0,201.3,86.7,76.8,156.3,4.7,Soyabean
39.1,63.8,248.3,103.9,95.8,3.0,4.8,Bhindi(Ladies Finger)
21.0,81.9,68.5,52.5,48.6,203.6,8.4,Sunflower
26.7,41.0,220.9,85.4,141.1,191.8,4.5,Raddish
29.5,51.9,190.2,67.3,128.3,108.7,6.3,Cow
23.3,30.2,227.7,79.1,135.9,121.8,8.5,Ginger(Dry)
33.8,59.7,125.0,22.5,93.9,190.5,5.1,Beans
38.3,82.0,209.1,112.1,98.2,117.5,5.0,Snakeguard
15.7,63.2,113.3,133.8,4.2,40.9,5.5,Cardamoms
33.5,86.8,118.8,55.7,135.1,69.3,8.2,Green Gram (Moong)(Whole)
21.4,66.8,205.9,67.4,58.1,202.2,7.8,Sweet Pumpkin
17.2,54.4,266.5,131.4,143.9,196.6,4.5,Chow Chow
18.5,68.3,99.8,115.8,98.1,96.6,8.2,Lime
18.9,44.4,209.5,52.9,90.8,62.5,7.0,Banana - Green
16.2,71.7,235.3,36.3,49.9,203.0,6.0,Arecanut(Betelnut/Supari)
29.9,36.8,230.2,70.0,129.6,188.6,4.7,Methi(Leaves)
22.0,58.7,70.7,74.0,63.3,164.4,8.4,Mango (Raw-Ripe)
22.7,34.0,50.4,73.3,49.9,204.4,7.6,French Beans (Frasbean)
26.5,77.3,214.6,72.0,13.0,131.8,5.1,Apple
32.5,78.0,256.3,26.1,34.2,129.9,8.1,Cashewnuts
22.9,65.8,299.9,107.7,57.7,169.6,5.2,She Buffalo
17.0,60.2,102.8,114.3,112.4,30.4,4.8,Leafy Vegetable
29.6,75.6,167.8,133.5,35.5,14.3,5.8,Amla(Nelli Kai)
18.9,72.9,289.8,43.8,34.9,182.1,7.9,Guava
15.9,49.0,120.5,74.3,7.5,32.5,7.8,Cashewnuts
24.0,82.9,222.2,38.9,64.8,87.9,8.3,Chili Red
21.2,77.4,59.8,60.4,55.4,132.8,8.4,Arhar Dal(Tur Dal)
36.4,67.4,192.3,86.9,29.2,81.0,4.7,Castor Seed
26.4,84.6,262.1,134.1,123.3,168.3,6.4,Pointed gourd (Parval)
31.7,64.1,135.2,101.6,99.1,126.9,7.0,Ghee
17.2,65.9,183.5,36.5,67.1,186.5,6.2,Turmeric
10.4,86.6,161.3,67.4,22.9,178.9,7.3,Ghee
21.7,46.7,194.5,73.2,69.8,64.5,5.1,Plum
24.9,48.8,238.4,30.8,56.3,177.5,7.4,Other Pulses
25.8,70.9,163.2,17.3,93.9,114.2,6.0,Potato
26.2,35.8,110.5,1.7,68.0,61.8,6.9,Green Gram Dal (Moong Dal)
34.0,55.3,202.9,56.6,80.0,12.8,6.0,Sabu Dan
25.9,56.0,168.9,40.0,24.6,21.5,6.3,Cow
11.8,47.3,73.3,134.9,19.6,31.1,8.1,Water Melon
35.5,62.2,212.3,28.4,106.8,171.9,6.9,Other Pulses
34.9,69.1,164.6,130.6,120.5,102.4,7.3,Pointed gourd (Parval)
29.7,85.6,62.7,95.8,87.7,202.8,8.4,Cotton
10.5,39.1,73.0,33.6,14.5,141.8,4.6,Orange
32.5,82.7,215.6,45.9,133.9,181.1,7.4,Black pepper
20.8,64.8,68.5,24.5,129.0,124.8,8.3,Arhar (Tur/Red Gram)(Whole)
13.1,65.1,299.5,24.3,37.9,184.2,7.0,Cinamon(Dalchini)
23.8,53.2,134.9,46.5,129.8,3.9,7.6,Castor Seed
36.8,37.3,207.4,29.9,87.9,78.5,4.9,Groundnut
33.8,71.7,193.5,16.9,24.0,168.2,7.7,Raddish
28.7,75.8,52.6,45.7,31.1,204.7,7.2,Spinach
23.1,71.4,59.1,31.3,89.4,173.7,6.0,Carrot
33.1,89.6,52.8,102.2,82.9,89.0,5.0,Sugar
25.6,88.3,213.7,40.3,34.9,26.3,7.5,Cabbage
14.7,62.4,74.7,44.6,76.5,194.1,6.1,Snakeguard
25.6,57.0,286.7,39.2,42.5,28.8,7.3,Bajra(Pearl Millet/Cumbu)
18.2,73.9,143.0,73.1,9.9,37.2,8.3,Green Gram Dal (Moong Dal)
21.2,69.2,90.9,8.9,123.9,115.6,7.1,Black Gram (Urd Beans)(Whole)
27.3,65.0,237.5,71.4,15.2,175.9,5.7,Coconut
35.8,71.3,268.8,14.7,66.1,47.0,7.4,Bhindi(Ladies Finger)
12.7,66.9,135.5,9.9,31.0,128.7,4.6,Pineapple
28.8,75.6,168.0,14.7,35.5,139.3,8.1,Karbuja(Musk Melon)
11.0,50.3,156.9,8.7,118.2,70.5,8.2,Marigold(Calcutta)
26.4,62.0,60.9,134.0,134.6,139.9,4.9,Mango (Raw-Ripe)
29.5,75.5,111.8,99.8,64.8,58.1,6.6,Peach
12.5,68.6,221.8,51.9,127.0,172.8,5.2,Mango (Raw-Ripe)
16.3,81.9,154.5,105.0,79.5,78.3,7.7,Apple
13.3,38.9,157.0,27.4,4.0,165.0,4.6,Kulthi(Horse Gram)
17.6,75.0,191.5,81.9,30.5,129.0,7.6,Methi Seeds
12.5,76.6,206.0,78.3,89.0,190.7,7.1,Lime
21.0,57.5,238.1,111.0,33.8,190.6,8.0,Coconut
16.5,65.4,159.0,132.8,51.8,155.7,6.8,Beans
29.9,72.6,283.8,131.9,80.0,101.6,5.8,Cherry
30.7,89.6,276.0,72.9,98.3,109.0,6.2,Bengal Gram Dal (Chana Dal)
35.0,76.6,238.9,114.3,31.9,149.4,5.9,Little gourd (Kundru)
26.1,74.9,78.1,110.8,3.8,90.8,6.8,Orange
33.4,87.4,116.6,37.5,128.9,158.3,8.2,Apple
37.4,65.1,231.5,106.0,54.8,49.4,5.3,Bajra(Pearl Millet/Cumbu)
17.8,78.6,279.4,44.2,2.5,184.3,8.2,Pear(Marasebu)
29.8,53.9,178.4,112.4,54.2,79.6,4.9,Jowar(Sorghum)
26.6,66.1,233.0,125.0,60.1,164.6,6.5,Drumstick
18.5,36.5,221.0,20.0,96.8,132.8,7.7,Drumstick
11.8,45.5,172.6,132.5,56.4,131.1,6.2,Cinamon(Dalchini)
25.3,58.6,117.7,4.1,87.7,81.1,5.7,Beans
27.3,89.4,222.7,103.6,4.7,4.4,4.6,Spinach
30.4,64.2,286.4,62.0,86.9,97.6,8.2,Jute
25.4,87.7,261.0,128.9,54.0,112.4,7.9,Potato
13.5,80.0,226.4,80.8,129.0,143.6,5.3,Cauliflower
26.5,71.9,145.7,1.6,48.0,124.7,5.4,Sugarcane
24.5,60.8,193.2,92.8,9.1,127.6,8.2,Black Gram Dal (Urd Dal)
16.3,38.2,56.1,131.0,133.5,10.3,5.2,Sunflower
38.0,68.2,250.5,65.3,52.4,22.2,8.0,Bengal Gram Dal (Chana Dal)
35.4,62.5,157.8,134.6,140.4,7.9,7.3,Orange
32.2,43.5,197.4,21.5,14.9,107.3,7.2,Gur(Jaggery)
15.0,77.2,112.5,58.4,50.8,176.1,5.0,Pointed gourd (Parval)
35.2,31.8,140.7,114.2,118.0,174.0,5.2,Guava
18.7,38.8,298.7,126.1,92.1,182.8,8.2,Pointed gourd (Parval)
14.1,57.5,227.7,84.5,123.9,79.9,7.9,Ghee
36.4,30.8,286.2,68.5,49.6,189.5,4.6,Bajra(Pearl Millet/Cumbu)
21.0,34.3,137.4,95.2,101.9,197.8,6.3,Black pepper
10.2,69.2,214.9,91.4,23.7,52.4,5.5,Bitter gourd
18.1,78.2,61.0,138.9,18.9,163.2,6.1,Lime
12.9,81.3,170.0,115.8,118.5,187.8,5.7,Arhar (Tur/Red Gram)(Whole)
34.1,63.7,235.2,92.7,51.6,165.8,5.7,Peas Wet
13.0,62.9,196.0,30.3,56.8,169.6,5.1,Pointed gourd (Parval)
25.5,55.9,297.9,129.9,44.6,22.9,7.9,Brinjal
16.7,68.3,146.1,24.0,128.7,179.2,7.9,Cashewnuts
24.5,42.4,211.9,81.6,38.5,14.1,7.5,Spinach
18.5,76.8,145.3,114.6,144.0,200.8,7.2,Sweet Potato
30.1,31.9,183.7,5.3,117.2,65.7,6.7,Apple
15.2,79.4,249.6,108.8,67.2,177.2,8.2,Mint(Pudina)
19.9,70.5,93.1,17.0,113.6,173.0,7.2,Garlic
14.7,45.8,288.8,31.6,8.2,112.8,5.5,Ridgeguard(Tori)
11.2,84.1,165.4,89.2,95.6,183.5,7.0,Pumpkin
23.4,40.8,149.4,39.5,58.1,121.6,6.9,Karbuja(Musk Melon)
12.5,38.1,88.9,88.3,106.6,176.2,8.3,Green Gram Dal (Moong Dal)
14.8,34.2,96.4,93.0,127.8,166.9,7.2,Bottle gourd
28.6,50.4,233.2,68.1,60.8,71.4,4.8,Jamun(Narale Hannu)
23.8,33.8,276.4,76.3,134.1,117.3,4.8,Marigold(Calcutta)
19.3,59.4,243.2,23.6,111.3,153.6,6.7,Bengal Gram(Gram)(Whole)
31.4,40.6,108.8,69.2,132.7,43.4,5.1,Bottle gourd
24.5,71.5,117.4,34.2,24.4,44.8,6.7,Tamarind Fruit
34.3,43.4,229.4,132.1,76.5,110.7,6.3,Methi Seeds
21.3,36.4,173.4,122.4,128.7,2.2,8.0,Cow
37.1,80.4,52.5,121.7,3.7,93.9,4.8,Carrot
27.4,30.9,140.1,84.7,56.2,177.0,5.7,Green Chilli
19.2,44.3,172.0,30.3,70.1,196.1,7.9,Ox
33.7,41.4,138.3,55.2,132.9,135.1,4.7,Bajra(Pearl Millet/Cumbu)
14.5,84.4,135.3,58.2,67.9,128.5,8.5,Sugar
30.3,35.3,220.8,81.3,86.2,59.6,5.6,She Buffalo
19.5,75.0,84.1,125.7,35.2,72.4,8.3,Groundnut
26.1,60.7,116.4,131.0,66.4,26.2,6.2,Goat
24.8,60.8,170.4,89.0,13.2,6.7,4.7,Ghee
22.6,50.7,174.5,64.1,75.2,28.7,6.6,Apple
10.6,74.2,102.1,18.6,92.6,65.5,4.7,Pointed gourd (Parval)
28.7,52.9,101.4,17.0,89.2,158.8,7.1,Ragi (Finger Millet)
28.8,62.6,52.4,54.8,131.5,184.2,5.3,Plum
27.6,66.3,80.5,76.8,1.7,102.7,7.3,Long Melon(Kakri)
24.8,85.4,54.0,102.2,128.9,12.6,6.3,Other Pulses
25.4,44.4,81.2,82.1,110.8,203.6,7.5,Plum
14.0,55.2,146.7,49.2,128.7,12.2,8.4,Jamun(Narale Hannu)
25.7,71.7,253.1,92.3,141.7,168.1,7.6,Papaya
30.0,81.6,180.3,99.1,3.1,124.7,8.3,Mustard
20.3,54.1,97.7,83.0,107.3,90.3,7.5,Turmeric
17.6,54.1,210.8,72.5,13.9,203.7,7.5,Litchi
22.7,43.8,157.5,122.0,9.9,75.5,8.3,Groundnut
12.1,75.4,186.7,39.0,125.1,202.1,5.5,Apple
37.6,42.2,283.4,73.8,14.5,92.2,5.8,Ginger(Green)
10.3,54.7,274.9,126.4,18.5,41.9,6.1,Carrot
26.2,63.3,70.4,58.6,57.8,118.8,5.8,Cotton
23.6,59.7,114.0,101.3,39.1,175.0,5.2,Orange
12.5,41.8,285.9,136.7,54.6,189.3,6.7,Onion
36.8,40.7,178.7,16.6,40.5,140.6,4.8,Lentil (Masur)(Whole)
32.0,85.4,180.2,94.8,53.6,2.1,7.5,Arhar Dal(Tur Dal)
24.1,34.3,254.6,47.0,83.3,105.5,6.6,Banana
15.9,52.8,83.7,108.5,73.1,190.4,5.3,Paddy(Dhan)(Common)
14.8,42.4,298.0,105.4,139.5,60.6,5.2,Sugarcane
37.9,55.8,79.8,71.7,50.6,76.8,7.0,Cucumbar(Kheera)
24.4,49.1,245.2,96.1,65.4,86.0,4.8,Beans
19.9,57.9,261.8,131.3,61.7,191.1,5.1,French Beans (Frasbean)
39.6,49.5,148.5,84.5,116.2,96.3,6.2,Bengal Gram Dal (Chana Dal)
17.0,87.0,289.6,13.7,2.2,33.0,8.5,Green Peas
19.7,58.9,204.3,56.7,28.8,197.1,6.5,Beetroot
31.9,85.9,119.7,133.0,9.2,123.6,4.7,Green Gram (Moong)(Whole)
26.4,55.4,192.1,80.6,106.1,26.2,5.5,Coconut
20.8,73.4,173.8,27.9,60.9,45.6,4.5,Maize
19.4,68.0,76.5,88.0,13.8,19.5,7.4,Cow
10.0,57.1,88.9,103.3,133.4,8.6,6.1,Snakeguard
36.7,49.3,151.5,113.2,86.3,112.3,8.2,Maize
28.1,71.0,193.8,60.1,40.0,157.6,5.4,Chow Chow
32.0,78.5,138.5,22.4,94.0,143.9,6.5,Beetroot
16.7,60.5,212.2,79.0,53.0,131.7,4.6,Cardamoms
22.5,83.3,256.1,88.2,124.4,160.7,6.2,Cinamon(Dalchini)
38.2,48.5,146.8,2.6,136.7,67.5,6.1,Cauliflower
23.3,30.9,196.8,23.6,93.2,155.7,6.5,She Buffalo
19.9,87.7,275.4,37.9,116.5,204.1,5.5,Ghee
24.5,33.8,202.8,137.7,52.3,154.3,6.5,Apple
25.4,80.1,234.6,37.1,2.4,98.3,7.9,Amla(Nelli Kai)
26.7,86.2,78.1,18.3,122.2,172.7,6.4,Leafy Vegetable
20.8,38.9,97.0,130.9,88.5,182.9,6.3,Raddish
34.5,41.8,101.3,90.4,122.7,96.8,7.4,Pineapple
13.0,87.4,61.9,56.2,23.6,141.2,4.8,Tamarind Fruit
25.3,65.2,110.0,82.2,130.5,97.0,7.9,Kulthi(Horse Gram)
15.3,34.8,147.4,54.5,33.3,44.2,6.1,Marigold(Calcutta)
16.2,74.5,186.7,123.8,80.3,109.6,5.3,Pear(Marasebu)
13.9,58.1,199.6,4.3,39.9,6.7,6.2,Green Chilli
37.7,75.5,71.1,65.7,63.1,69.0,6.5,Methi Seeds
14.1,77.8,220.0,107.9,57.8,171.2,6.5,Chilly Capsicum
17.4,64.4,270.0,58.6,79.2,34.1,5.6,Pear(Marasebu)
32.9,38.4,267.1,68.2,129.7,164.0,6.2,Plum
22.0,68.0,265.1,137.7,73.1,93.4,4.8,Arhar (Tur/Red Gram)(Whole)
10.2,81.9,149.3,90.4,57.5,180.7,7.1,"Sesamum(Sesame,Gingelly,Til)"
10.7,35.4,73.6,32.5,61.9,164.7,5.9,Drumstick
38.6,60.1,201.3,85.3,113.3,168.7,4.6,Methi Seeds
24.6,73.1,168.4,126.6,55.1,107.7,4.5,Tomato
39.1,86.7,168.6,120.7,122.5,65.4,7.8,Castor Seed
39.0,76.0,297.7,7.5,39.7,152.0,8.2,Garlic
30.0,68.8,111.6,55.3,99.1,182.8,5.8,Gur(Jaggery)
18.0,83.5,67.9,117.0,13.3,11.5,6.0,Coriander(Leaves)
26.0,76.9,226.3,62.5,125.3,114.4,6.7,Cauliflower
20.0,30.5,97.6,131.7,75.6,204.4,6.6,Black Gram Dal (Urd Dal)
28.7,43.9,229.7,76.6,64.8,166.0,5.5,Cowpea (Lobia/Karamani)
23.3,83.6,214.5,1.1,136.8,48.6,4.9,Ground Nut Seed
31.8,33.7,91.4,25.8,6.0,152.7,8.4,Sugarcane
31.9,33.3,178.5,12.8,138.8,50.2,8.2,Jack Fruit
16.8,71.3,137.3,56.7,102.8,199.2,5.1,Turmeric
13.4,65.8,138.5,65.0,47.6,83.0,7.8,Mustard
27.9,44.9,92.2,78.3,121.3,77.3,4.8,Black Gram (Urd Beans)(Whole)
24.5,42.8,165.8,84.3,116.2,92.8,5.2,"Sesamum(Sesame,Gingelly,Til)"
29.3,54.9,275.8,50.8,18.1,29.5,8.1,Banana
36.6,65.6,147.9,57.8,100.9,0.7,7.0,Groundnut
18.7,59.4,96.8,65.5,110.9,173.3,6.0,Leafy Vegetable
11.6,53.8,68.6,104.8,9.2,38.1,6.2,Spinach
26.8,72.8,219.2,2.3,17.8,33.3,7.5,Cherry
34.0,79.6,233.5,113.1,18.9,197.4,7.0,Rice
25.8,40.3,118.1,2.6,132.6,24.1,6.8,Methi(Leaves)
28.6,65.8,296.8,87.9,134.7,58.7,5.5,Spinach
25.4,34.2,105.9,61.6,68.7,115.9,7.3,Bajra(Pearl Millet/Cumbu)
36.4,83.7,181.1,19.2,81.9,128.9,7.9,Sweet Pumpkin
24.3,39.6,114.2,70.6,2.8,86.9,7.2,Banana - Green
10.3,83.7,87.3,110.0,89.6,70.1,8.0,Chikoos(Sapota)
14.8,41.7,293.2,21.4,39.0,121.1,6.9,Lime
33.8,38.9,295.4,103.2,68.5,125.3,4.9,Green Gram Dal (Moong Dal)
31.8,83.1,208.2,2.7,17.4,33.1,5.3,Coconut
22.0,48.0,250.8,38.1,104.8,42.3,5.5,Spinach
29.8,47.2,189.9,39.1,50.6,189.2,5.3,Arecanut(Betelnut/Supari)
27.7,46.8,141.7,12.6,114.0,66.4,7.2,Cow
25.2,68.7,277.4,99.1,6.6,171.9,8.5,Seetapal
26.6,87.2,269.6,15.0,8.3,179.1,7.0,Kulthi(Horse Gram)
14.5,85.8,164.7,25.4,43.8,10.4,6.4,Little gourd (Kundru)
23.4,73.6,223.2,138.2,32.6,135.8,6.9,Long Melon(Kakri)
32.9,34.2,170.8,103.9,27.9,158.0,5.2,Cashewnuts
17.0,68.0,115.0,26.6,66.5,125.8,5.5,Cummin Seed(Jeera)
31.6,58.5,239.5,68.1,80.6,22.8,7.6,Arhar (Tur/Red Gram)(Whole)
22.8,67.9,231.5,51.4,21.3,42.3,5.8,Banana
39.2,36.5,101.7,47.8,33.1,128.2,4.7,Cardamoms
14.5,57.4,146.5,100.0,10.1,199.3,4.6,Marigold(Calcutta)
30.0,43.6,90.8,109.8,138.7,157.4,8.4,Guar
12.5,71.9,171.5,27.0,85.9,111.6,4.9,Litchi
34.8,89.0,122.1,134.6,56.5,79.0,5.9,Seetapal
31.0,47.6,218.0,98.3,53.9,3.6,7.3,Potato
35.0,43.7,253.9,63.4,67.2,55.9,8.1,Potato
25.7,47.2,248.2,80.9,92.0,163.6,6.1,Karbuja(Musk Melon)
34.7,40.8,146.6,33.3,121.4,176.0,6.0,Green Chilli
13.8,64.7,223.4,98.1,109.3,178.9,6.5,Masur Dal
34.8,73.0,211.4,128.3,8.5,34.3,6.2,Bottle gourd
14.8,59.8,148.3,52.1,91.1,35.8,6.0,Cinamon(Dalchini)
19.7,44.3,212.1,6.5,24.7,83.6,5.9,Masur Dal
23.6,48.7,264.0,79.5,117.9,100.0,7.5,Drumstick
24.6,36.5,112.1,44.4,117.3,179.5,5.7,Mustard
38.7,79.5,191.2,25.2,14.5,11.2,7.2,Karbuja(Musk Melon)
29.4,82.5,247.6,19.8,79.1,21.6,4.7,Cow
30.1,64.2,214.1,16.2,69.0,73.2,8.4,Ghee
17.0,70.6,157.7,16.1,103.6,44.6,5.2,Bitter gourd
37.6,65.0,279.9,107.8,86.8,4.5,5.8,Sugar
32.8,36.3,216.9,85.3,103.4,97.3,5.6,Banana
39.2,54.7,129.1,73.5,9.4,174.3,6.3,Papaya
35.6,80.5,76.2,133.0,26.5,84.9,5.4,Grapes
18.1,54.4,272.9,0.4,5.8,123.8,8.1,Sugarcane
36.1,62.5,131.8,98.2,63.7,59.0,5.1,Green Gram (Moong)(Whole)
11.1,39.1,81.3,56.4,144.6,35.5,5.1,Tomato
28.6,76.8,178.3,111.4,1.9,168.2,5.2,Tamarind Fruit
24.3,54.3,283.0,5.8,99.1,174.5,8.3,Pumpkin
10.8,71.7,246.0,2.5,86.3,120.6,6.0,Cummin Seed(Jeera)
36.5,80.3,195.5,34.8,95.9,145.5,4.5,Green Chilli
